PROFESION;SEDE DE ADJUDICACIÓN;N° PLAZAS;"DIRESA
GERESA
DIRIS";INSTITUCIÓN;DEPARTAMENTO;PROVINCIA;DISTRITO;GRADO DE DIFICULTAD;"CODIGO
RENIPRESS
MODULAR";NOMBRE DE ESTABLECIMIENTO;CATEGORIA;PRESUPUESTO;ZAF (*);ZE (**);norte;este;direccion
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;AYABACA;SAPILLICA;GD-4;00001955;CENTRO DE SALUD SAPILLICA;I-3;NACIONAL;NO;NO;-477551069;-7998171621;CALLE LA ARENA S/N. SAPILLLICA
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;AYABACA;SICCHEZ;GD-4;00001974;CENTRO SALUD CLAS SICCHEZ;I-3;NACIONAL;SI;NO;-45691252;-7976381373;JR. UNION S/N SICCHEZ
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;HUANCABAMBA;CANCHAQUE;GD-3;00002238;ESTABLECIMIENTO DE SALUD CANCHAQUE.;I-4;NACIONAL;NO;NO;-537528402;-796032604;JR. 22 DE AGOSTO N° 366
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;GD-5;00002257;ESTABLECIMIENTO DE SALUD SAPALACHE.;I-3;NACIONAL;NO;NO;-514722043;-7942767067;SAPALACHE S/N
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;HUANCABAMBA;HUARMACA;GD-5;00002272;E.S.  LIMON DE PORCUYA;I-3;NACIONAL;NO;NO;-588983008;-7953790299;CENTRO POBLADO LIMON DE PORCUYA
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;GD-4;00002245;ESTABLECIMIENTO DE SALUD EL FAIQUE.;I-4;NACIONAL;NO;NO;-540134024;-7960559835;JR. HUANCABAMBA S/N EL FAIQUE
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;HUANCABAMBA;SONDOR;GD-5;00002262;ESTABLECIMIENTO DE SALUD SONDOR.;I-3;NACIONAL;NO;NO;-531517833;-7941194667;PROLONGACION S/N
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;HUANCABAMBA;SONDORILLO;GD-5;00002266;ESTABLECIMIENTO DE SALUD SONDORILLO;I-3;NACIONAL;NO;NO;-533798482;-7942736403;SALIDA A LA LACTE S/N
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;MORROPON;BUENOS AIRES;GD-3;00002188;E.S.  BUENOS AIRES;I-4;NACIONAL;NO;NO;-526550229;-7996803358;CALLE MARISCAL SUCRE 513
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;MORROPON;CHALACO;GD-5;00002202;ESTABLECIMIENTO DE SALUD CHALACO.;I-4;NACIONAL;NO;NO;-504342167;-7979485333;JR. AYACUCHO N° 348
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;MORROPON;YAMANGO;GD-4;00002192;ESTABLECIMIENTO DE SALUD YAMANGO.;I-3;REGIONAL;NO;NO;-518249125;-7975112774;CALLE LAS RUICAS S/N
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PAITA;PAITA;GD-2;00024958;"CENTRO DE SALUD ""JUAN VALER SANDOVAL""";I-3;NACIONAL;NO;NO;-51029873;-81109264;ASENTAMIENTO HUMANO JUAN VALER SANDOVAL
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PAITA;TAMARINDO;GD-3;00002049;TAMARINDO;I-3;NACIONAL;NO;NO;-487813252;-8097207235;CALLE CONSTITUCION S/N TAMARINDO
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PIURA;LA ARENA;GD-3;00002129;E.S.  CHATITO;I-2;NACIONAL;NO;NO;-53799084;-8069732384;JR. MIGUEL GRAU Nº 141
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PIURA;LAS LOMAS;GD-4;00001934;PUESTO DE SALUD CHIPILLICO;I-2;NACIONAL;NO;NO;-471973086;-8013135243;CASERIO CHIPILLICO
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PIURA;TAMBO GRANDE;GD-3;00001977;CENTRO DE SALUD TAMBOGRANDE;I-4;NACIONAL;NO;NO;-492299341;-8033621452;ZONA INDUSTRIAL AA.HH. FROILAN ALAMA
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;GOBIERNO REGIONAL;PIURA;PIURA;TAMBO GRANDE;GD-4;00001979;PUESTO DE SALUD CRUCETA;I-2;NACIONAL;NO;NO;-483946693;-8026768911;CASERIO CRUCETA TAMBOGRANDE
ODONTOLOGIA;SEDE CENTRAL;1;PIURA;SANIDAD DE LA MARINA DE GUERRA DEL PERU;PIURA;PAITA;PAITA;GD-2;00011682;ENFERMERIA DE LA ESTACION NAVAL DE PAITA;I-2;MGP;NO;NO;-50739537;-811245881;AV PLAYA SECA S/N PAITA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;ESSALUD;PUNO;AZANGARO;ASILLO;GD-5;00015849;C.A.P.  I ASILLO;I-2;ESSALUD;NO;NO;-1478826377;-7035465118;CALLE  ROSELLO S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;ESSALUD;PUNO;CARABAYA;MACUSANI;GD-5;00009896;POSTA MEDICA SAN GABAN - ESSALUD - RED ASISTENCIAL JULIACA;I-2;ESSALUD;NO;NO;-14069932;-70431636;JR. GARCILAZO DE LA VEGA S/N - MACUSANI.
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;ESSALUD;PUNO;CHUCUITO;DESAGUADERO;GD-5;00009221;CENTRO DE ATENCION PRIMARIA I DESAGUADERO;I-3;ESSALUD;NO;NO;-165631251;-69040395;JIRON DESAGUADERO S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;ESSALUD;PUNO;CHUCUITO;JULI;GD-5;00009222;ESSALUD JULI;I-3;ESSALUD;NO;NO;-162142869;-694575979;JIRON ILAVE NUMERO 316
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;ESSALUD;PUNO;PUNO;ACORA;GD-4;00009220;CENTRO DE ATENCIÓN PRIMARIA II ACORA - RED ASISTENCIAL PUNO;I-3;ESSALUD;NO;NO;-1597279344;-6979540877;CENTRO CIVICO DE LA MUNICIPALIDAD DE ACORA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;ESSALUD;PUNO;PUNO;PICHACANI;GD-5;00025342;CAP I LARAQUERI;I-3;ESSALUD;NO;NO;-161496267;-700630561;AUGUSTO B. LEGUIA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;ESSALUD;PUNO;SANDIA;SANDIA;GD-4;00009897;POSTA MEDICA SANDIA - ESSALUD - RED ASISTENCIAL JULIACA;I-2;ESSALUD;NO;NO;-145744102;-696303983;JR. PLAYA S/N. - SANDIA.
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;AZANGARO;ASILLO;GD-5;00002938;ASILLO;I-4;NACIONAL;SI;NO;-1479173974;-703562302;JR. TACNA S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;AZANGARO;ASILLO;GD-5;00002940;PROGRESO;I-3;NACIONAL;SI;NO;-1469246199;-7035856439;CENTRO POBLADO PROGRESO
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;GD-5;00002948;J.D.CHOQUEHUANCA;I-3;NACIONAL;NO;NO;-1503103755;-7033883313;CALLE GUILLERMO ZAA S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;AZANGARO;SAN JOSE;GD-5;00002955;CENTRO DE SALUD SAN JOSE;I-3;NACIONAL;SI;NO;-1468456064;-7016177697;ESQUINA JR. JUALIACA CON JR TACNA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CARABAYA;AJOYANI;GD-5;00002964;CENTRO DE SALUD AJOYANI;I-3;NACIONAL;NO;NO;-1423323667;-7022581167;AV. INAMBARI S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CARABAYA;AYAPATA;GD-5;00002965;CENTRO DE SALUD AYAPATA;I-4;NACIONAL;NO;NO;-1377763;-7032423333;CALLETUPAC AMARU Nº 251-AYAPATA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CARABAYA;COASA;GD-5;00003144;COAZA;I-3;NACIONAL;SI;NO;-1398944333;-70015725;PLAZA DE ARMAS S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CARABAYA;OLLACHEA;GD-5;00002978;AZAROMA;I-2;NACIONAL;SI;NO;-13680815;-70647945;CENTRO POBLADO AZAROMA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CARABAYA;OLLACHEA;GD-5;00002977;CENTRO DE SALUD OLLACHEA;I-3;NACIONAL;NO;NO;-1379365667;-7047210833;JR.LOS INCAS S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CARABAYA;SAN GABAN;GD-5;00002981;CENTRO DE SALUD SAN GABAN;I-4;NACIONAL;NO;NO;-1343685333;-7040175333;AVENIDA 15 DE OCTUBRE S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CARABAYA;USICAYOS;GD-5;00003149;USICAYOS;I-3;NACIONAL;NO;NO;-141267113;-6996826246;BARRIO MIRAFLORES
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CHUCUITO;JULI;GD-5;00002999;PUEBLO LIBRE;I-3;NACIONAL;NO;NO;-1621825611;-6947661173;AV. TUPAC AMARU S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CHUCUITO;PISACOMA;GD-5;00003007;PIZACOMA;I-3;NACIONAL;SI;NO;-169077191;-6937027627;CENTRO POBLADO PISACOMA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CHUCUITO;POMATA;GD-5;00003010;AMPATIRI;I-2;NACIONAL;SI;NO;-1630136248;-6924419963;COMUNIDAD AMPATIRI
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CHUCUITO;POMATA;GD-5;00003013;HUAPACA SAN MIGUEL;I-2;NACIONAL;SI;NO;-1643224973;-6926993971;CENTRO POBLADO DE HUAPACA SAN MIGUEL
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;CHUCUITO;ZEPITA;GD-5;00003021;IZANI;I-2;NACIONAL;SI;NO;-1644163519;-6906803612;SECTOR AMAYSAMAHUI S/N CENTRO POBLADO IZANI
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;EL COLLAO;ILAVE;GD-5;00003036;CHECCA;I-3;NACIONAL;SI;NO;-1617071833;-69650545;CENTRO POBLADO CHECCA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;EL COLLAO;ILAVE;GD-5;00003037;CHIJICHAYA;I-3;NACIONAL;SI;NO;-1616774833;-6968833;CENTRO POBLADO CHIJICHAYA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;EL COLLAO;ILAVE;GD-5;00003042;MULLACONTIHUECO;I-3;NACIONAL;SI;NO;-1617571333;-6954051833;CENTRO POBLADO MULLA CONTIHUECO
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;EL COLLAO;ILAVE;GD-5;00003045;PACUNCANI CALLATA;I-2;NACIONAL;SI;NO;-1603595333;-6951492833;CENTRO POBLADO PACUNCANI CALLATA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;EL COLLAO;ILAVE;GD-5;00003049;SIRAYA;I-2;NACIONAL;SI;NO;-160825395;-696384724;CENTRO POBLADO SIRAYA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;EL COLLAO;SANTA ROSA;GD-5;00003060;MAZOCRUZ;I-3;REGIONAL;SI;NO;-1674176167;-6971366667;AV. DE LOSNIÑOS S/N - MAZOCRUZ
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;LAMPA;PALCA;GD-5;00003134;PALCA;I-4;NACIONAL;SI;NO;-1523522495;-7059828667;JIRONES MIGUEL GRAU Y PACHECO S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;LAMPA;PARATIA;GD-5;00003136;PARATIA;I-3;NACIONAL;SI;NO;-1545281;-7060107167;JR. BOLOGNESI S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;MOHO;MOHO;GD-5;00003099;MOHO;I-4;NACIONAL;NO;NO;-1536594333;-6949041;JR. LIMA S/N BARRIO CAPAJOCHA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;MOHO;TILALI;GD-5;00003111;TILALI;I-3;NACIONAL;SI;NO;-1551457667;-6934608667;CERCADO DE TILALI
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;PUNO;ACORA;GD-5;00003199;ACORA;I-4;NACIONAL;SI;NO;-1597679333;-6979381333;JR. JOSE ANTONIO ENCINAS 251
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;PUNO;ATUNCOLLA;GD-5;00003220;ATUNCOLLA;I-3;NACIONAL;SI;NO;-1568844833;-7014336333;CENTRO POBLADO ATUNCOLLA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;PUNO;HUATA;GD-5;00003235;HUATTA;I-3;NACIONAL;SI;NO;-1561562;-6997099333;JR. AREQUIPA Nº 106
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;PUNO;MAÑAZO;GD-5;00003236;MAÑAZO;I-3;NACIONAL;SI;NO;-1580152333;-7034288833;AV. PANAMERICANA S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;PUNO;PICHACANI;GD-5;00003240;LARAQUERI;I-3;NACIONAL;SI;NO;-1614953;-7005978667;AVENIDA AUGUSTO B. LEGUIA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;PUNO;SAN ANTONIO;GD-5;00003269;JUNCAL;I-3;NACIONAL;SI;NO;-1613955;-7034480167;JUNCAL
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;GD-5;00003123;QUILCAPUNCO;I-2;NACIONAL;SI;NO;-1489093898;-6973155537;CERCADO QUILCAPUNCO
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;SANDIA;ALTO INAMBARI;GD-5;00003318;MASIAPO;I-3;NACIONAL;SI;NO;-1409152513;-6924455098;JR. 21 DE SETIEMBRE S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;SANDIA;PHARA;GD-5;00003194;PHARA;I-3;NACIONAL;SI;NO;-14153905;-6966383667;PASAJE TUPAC AMARU S/N BARRIO VISTA ALEGRE
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;SANDIA;SAN JUAN DEL ORO;GD-4;00003329;SAN JUAN DEL ORO;I-3;NACIONAL;SI;NO;-1421937094;-6915375588;JR.AGRICULTURA S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;SANDIA;YANAHUAYA;GD-4;00003339;YANAHUAYA;I-3;NACIONAL;SI;NO;-1425823798;-6917172149;JR. SANJUAN DE DIOS S/N
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;GOBIERNO REGIONAL;PUNO;YUNGUYO;YUNGUYO;GD-5;00003357;YANAPATA;I-3;NACIONAL;SI;NO;-1630385167;-6905647167;PASAJE LIBERTAD S/N YANAPATA
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;PUNO;PUNO;PUNO;GD-4;00010235;POLICLINICO DE SALUD PNP-PUNO;I-3;PNP;NO;NO;-158416987;-700201942;AV. JULIACA S/N ALTO HUASCAR
ODONTOLOGIA;SEDE CENTRAL;1;PUNO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;PUNO;SAN ROMAN;JULIACA;GD-4;00010236;POLICLINICO DE SALUD PNP - JULIACA;I-3;PNP;NO;NO;-154996879;-70129653;JIRON NUEVA ZELANDA S/N CUADRA SEIS - LA CAPILLA
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;ESSALUD;SAN MARTIN;BELLAVISTA;BELLAVISTA;GD-3;00016482;POSTA MEDICA BELLAVISTA - ESSALUD;I-2;ESSALUD;NO;NO;-70603694;-7658866944;JR. MOQUEGUA S/N TERCER PISO
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;ESSALUD;SAN MARTIN;HUALLAGA;SAPOSOA;GD-2;00031567;POSTA MEDICA DE SAPOSOA - ESSALUD;I-2;ESSALUD;NO;NO;-693374333;-7677123833;ARICA
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;ESSALUD;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;GD-3;00019336;CENTRO DE ATENCIÓN PRIMARIA CAP I NUEVA CAJAMARCA;I-2;ESSALUD;NO;NO;-592904467;-7731353907;AV. NUEVA CAJAMARCA NORTE S/N ALT KL 14 CFBT
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;ESSALUD;SAN MARTIN;TOCACHE;TOCACHE;GD-2;00010703;POSTA MEDICA TOCACHE;I-3;ESSALUD;NO;NO;-81887017;-765186088;JR. TOCACHE C 02
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;ESSALUD;SAN MARTIN;TOCACHE;UCHIZA;GD-2;00010704;POSTA MEDICA UCHIZA;I-2;ESSALUD;NO;NO;-845703011;-7646524462;AV. MARCELIANO ALVAREZ N° 300
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;BELLAVISTA;BAJO BIAVO;GD-3;00006519;NUEVO LIMA;I-4;NACIONAL;NO;NO;-709804604;-7647251988;JR. VICTOR RAUL S/N CP NUEVO LIMA
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;BELLAVISTA;SAN PABLO;GD-4;00006506;CONSUELO;I-3;NACIONAL;NO;NO;-68227511;-7657868986;JR. EMANCIPACION S/N CP CONSUELO
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;BELLAVISTA;SAN RAFAEL;GD-3;00006515;SAN RAFAEL;I-3;NACIONAL;NO;NO;-702268485;-7646609076;JR. ALFONSO UGARTE /JR. LIMA
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;HUALLAGA;SAPOSOA;GD-2;00006538;EL DORADO;I-3;NACIONAL;NO;NO;-691618;-7686776;AV. SAPOSOA CUADRA 2 EL DORADO
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;GD-3;00006350;PACAYZAPA;I-3;NACIONAL;NO;NO;-62720521;-7677392076;JR. ARICA C/1
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;GD-3;00006348;ROQUE;I-3;NACIONAL;NO;NO;-635508185;-7677309781;JR. LIMA Nº 568
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;LAMAS;BARRANQUITA;GD-3;00006432;BARRANQUITA CAYNARACHI;I-3;NACIONAL;NO;NO;-625190163;-760315764;JR. PROGRESO C-3 - BARRANQUITA
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;LAMAS;CAYNARACHI;GD-3;00006415;PONGO DEL CAYNARACHI;I-4;NACIONAL;NO;NO;-63314675;-7628721808;JR. CAYNARACHI S/N - PONGO DE CAYNARACHI
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;MARISCAL CACERES;HUICUNGO;GD-3;00006567;HUICUNGO;I-3;NACIONAL;NO;NO;-731638213;-7677513284;JR. ARICA CDRA. 2 (A ESPALDAS DE LA I.E. 118)
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;MOYOBAMBA;JEPELACIO;GD-3;00006337;JEPELACIO;I-4;NACIONAL;NO;NO;-610724833;-7692345167;JR. WILFREDO ZEGARRA SANDOVAL S/N
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;PICOTA;TRES UNIDOS;GD-4;00006467;TRES UNIDOS;I-3;NACIONAL;NO;NO;-680207708;-7623439823;JR. UCAYALI S/N CP TRES UNIDOS
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;RIOJA;SAN FERNANDO;GD-2;00006290;SAN FERNANDO;I-3;NACIONAL;NO;NO;-590287113;-7727258267;AV. BOLOGNESI N°351
ODONTOLOGIA;SEDE CENTRAL;1;SAN MARTIN;GOBIERNO REGIONAL;SAN MARTIN;RIOJA;YORONGOS;GD-3;00006275;PUESTO DE SALUD YORONGOS;I-3;NACIONAL;NO;NO;-614107319;-771432588;JR. SAN MARTIN S-N
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;ESSALUD;TACNA;JORGE BASADRE;ITE;GD-2;00033595;CENTRO DE ATENCION PRIMARIA I ITE;I-2;ESSALUD;NO;NO;-1785815912;-7096999307;PRINCIPAL ZONA EL MIRADOR
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;ESSALUD;TACNA;TARATA;TARATA;GD-5;00010192;CENTRO DE ATENCION PRIMARIA I TARATA;I-2;ESSALUD;NO;NO;-1747439949;-7003247841;CALLE BOLOGNESI Nº 551
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;CANDARAVE;CAIRANI;GD-5;00002871;PUESTO DE SALUD CAIRANI;I-2;REGIONAL;NO;NO;-172873632;-7036319688;CALLE PRINCIPAL  03 DE MAYO S/N
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;CANDARAVE;CANDARAVE;GD-4;00002874;CENTRO DE SALUD CANDARAVE;I-3;REGIONAL;NO;NO;-1727166312;-7025228994;CALLE  SAN  FRANCISCO  S/N
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;CANDARAVE;CANDARAVE;GD-5;00002877;PUESTO DE SALUD SANTA CRUZ;I-2;NACIONAL;NO;NO;-172667836;-7020922353;CALLE YUCAMANI S/N
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;CANDARAVE;HUANUARA;GD-4;00002879;PUESTO DE SALUD HUANUARA;I-2;REGIONAL;NO;NO;-1731276436;-7032165314;CALLE BOLOGNESI S/N
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;JORGE BASADRE;ITE;GD-3;00002900;ITE;I-2;NACIONAL;NO;NO;-1786136383;-7096483227;PAMPA ALTA S/N
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;JORGE BASADRE;LOCUMBA;GD-3;00002913;CENTRO DE SALUD LOCUMBA;I-2;NACIONAL;NO;NO;-1761436496;-7076317925;CALLE ALFONSO  UGARTE S/N
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TACNA;INCLAN;GD-3;00002914;PUESTO DE SALUD INCLAN;I-2;NACIONAL;NO;NO;-1779176473;-7049867378;CALLE ALTO RAYO S/N
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TACNA;PACHIA;GD-3;00002893;PUESTO DE SALUD PACHIA;I-2;NACIONAL;NO;NO;-1789642986;-7015478041;CALLE  ARIAS ARAGUEZ S/N
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;SUSAPAYA;GD-4;00002930;PUESTO DE SALUD SUSAPAYA;I-2;REGIONAL;NO;NO;-1735482411;-7013251898;CALLE TACNA S/N
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;TARATA;GD-5;00002932;CENTRO DE SALUD TARATA;I-3;NACIONAL;NO;NO;-1747975146;-7003532531;AV. 28 DE JULIO  Nº 132
ODONTOLOGIA;SEDE CENTRAL;1;TACNA;GOBIERNO REGIONAL;TACNA;TARATA;TICACO;GD-4;00002934;PUESTO DE SALUD TICACO;I-2;NACIONAL;NO;NO;-1744696022;-7004676384;CALLE A.B LEGUIA S/N
ODONTOLOGIA;SEDE CENTRAL;1;TUMBES;ESSALUD;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;GD-1;00012273;POSTA MEDICA ZORRITOS;I-2;ESSALUD;NO;NO;-368050129;-8067904483;PROLONG. GRAU NRO. S/N
ODONTOLOGIA;SEDE CENTRAL;1;TUMBES;ESSALUD;TUMBES;ZARUMILLA;ZARUMILLA;GD-2;00012271;POSTA MEDICA ZARUMILLA;I-2;ESSALUD;NO;NO;-349037687;-8026700674;PANAMERICANA NORTE KM. 1.4
ODONTOLOGIA;SEDE CENTRAL;1;TUMBES;GOBIERNO REGIONAL;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;GD-1;00001900;ZORRITOS;I-4;NACIONAL;NO;NO;-36804567;-8067890552;AV. REPUBLICA S/N ZORRITOS
ODONTOLOGIA;SEDE CENTRAL;1;TUMBES;GOBIERNO REGIONAL;TUMBES;TUMBES;CORRALES;GD-2;00001866;CLAS CORRALES;I-4;NACIONAL;NO;NO;-360064797;-8048188319;PASAJE ALEJANDRO HENCKELL Nº 104
ODONTOLOGIA;SEDE CENTRAL;1;TUMBES;GOBIERNO REGIONAL;TUMBES;TUMBES;LA CRUZ;GD-1;00001869;CLAS LA CRUZ;I-3;NACIONAL;NO;NO;-363820898;-8059322733;AV. INDEPENDENCIA N° 337
