"INSTITUCIÓN
OFERTANTE";PROFESIÓN;"SEDE DE
ADJUDICACIÓN";"N°
PLAZAS";"DIRESA
GERESA
DIRIS";INSTITUCIÓN;DEPARTAMENTO;PROVINCIA;DISTRITO;"GRADO DE
DIFICULTAD";"CÓDIGO
RENIPRESS";"NOMBRE DE
ESTABLECIMIENTO";CATEGORÍA;PRESUPUESTO;ZAF;ZE
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";OBSTETRICIA;"SEDE
CENTRAL";1;LIMA ESTE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;CHACLACAYO;GD-1;00011227;"POSTA MEDICA
POLICIAL
CHACLACAYO";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";OBSTETRICIA;"SEDE
CENTRAL";2;LIMA NORTE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;PUENTE PIEDRA;GD-3;00012923;"POSTA MEDICA
POLICIAL ETS
ESCUELA PUENTE
PIEDRA";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";OBSTETRICIA;"SEDE
CENTRAL";2;LIMA REGION;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;CAÑETE;"NUEVO
IMPERIAL";GD-2;00017849;"POLICLINICO
POLICIAL CAÑETE";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";OBSTETRICIA;"SEDE
CENTRAL";2;LIMA SUR;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;CHORRILLOS;GD-1;00020382;"POLICLINICO
POLICIAL
CHORRILLOS";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";OBSTETRICIA;"SEDE
CENTRAL";2;MOQUEGUA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";MOQUEGUA;ILO;ILO;GD-1;00025870;"POSTA MEDICA
POLICIAL ILO";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";OBSTETRICIA;"SEDE
CENTRAL";2;PIURA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PIURA;PIURA;CASTILLA;GD-2;00010679;"POLICLINICO PNP
""ALMIRANTE
MIGUEL GRAU""";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";OBSTETRICIA;"SEDE
CENTRAL";1;SAN MARTIN;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";SAN MARTIN;SAN MARTIN;TARAPOTO;GD-3;00020827;"POLICLINICO PNP
TARAPOTO";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";OBSTETRICIA;"SEDE
CENTRAL";1;TACNA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";TACNA;TACNA;TACNA;GD-2;00011528;"POLICLINICO
POLICIAL TACNA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";OBSTETRICIA;"SEDE
CENTRAL";2;TUMBES;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";TUMBES;TUMBES;TUMBES;GD-1;00012088;"POLICLINICO
POLICIAL ""LA
CRUZ"" TUMBES";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";OBSTETRICIA;"SEDE
CENTRAL";2;UCAYALI;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";UCAYALI;"CORONEL
PORTILLO";CALLERIA;GD-2;00010148;"POLICLINICO
POLICIAL
PUCALLPA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;AMAZONAS;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;GD-2;00035992;"POLICLINICO
POLICIAL
CHACHAPOYAS";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;AMAZONAS;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";AMAZONAS;UTCUBAMBA;BAGUA GRANDE;GD-3;00018106;"POLICLINICO
POLICIAL BAGUA
GRANDE";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;ANCASH;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ANCASH;HUARAZ;HUARAZ;GD-3;00010205;"POLICLINICO PNP
HUARAZ";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;ANCASH;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ANCASH;SANTA;CHIMBOTE;GD-3;00017690;"POLICLINICO PNP
CHIMBOTE";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;APURIMAC;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";APURIMAC;ABANCAY;ABANCAY;GD-4;00008036;"POLICLINICO
POLICIAL
ABANCAY";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;APURIMAC;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;GD-4;00035044;"POSTA MEDICA
POLICIAL
ANDAHUAYLAS";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";1;APURIMAC;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";APURIMAC;CHINCHEROS;CHINCHEROS;GD-5;00011894;"POSTA MÉDICA
SANIDAD
CHINCHEROS";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;AREQUIPA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";AREQUIPA;AREQUIPA;PAUCARPATA;GD-2;00011664;"POSTA MEDICA
POLICIAL ""SAN
MARTIN DE
PORRES""
AREQUIPA";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;AYACUCHO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";AYACUCHO;HUAMANGA;AYACUCHO;GD-4;00011426;"POLICLINICO
POLICIAL DE
AYACUCHO";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;CAJAMARCA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";CAJAMARCA;CAJAMARCA;CAJAMARCA;GD-3;00009296;"POLICLINICO PNP
CAJAMARCA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";1;CAJAMARCA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";CAJAMARCA;JAEN;JAEN;GD-2;00018950;"POLICLINICO
POLICIAL JAEN";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;CALLAO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";CALLAO;CALLAO;CALLAO;GD-2;00010610;"POSTA MEDICA
POLICIAL SEDE
DIRAVPOL";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;CALLAO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";CALLAO;CALLAO;CALLAO;GD-2;00010451;"POSTA MÉDICA
POLICIAL VIPOL";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;CALLAO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";CALLAO;CALLAO;LA PERLA;GD-1;00010557;"POLICLINICO
POLICIAL CALLAO";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;CALLAO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";CALLAO;CALLAO;VENTANILLA;GD-3;00010573;"POSTA MEDICA
POLICIAL
VENTANILLA";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;CUSCO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";CUSCO;CUSCO;SAN SEBASTIAN;GD-3;00011743;"POLICIAL ""SANTA
ROSA"" CUSCO";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;CUSCO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";CUSCO;LA CONVENCION;SANTA ANA;GD-1;00011744;"SANIDAD PNP LA
CONVENCION -
QUILLABAMBA";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;HUANCAVELICA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;GD-3;00009476;"POSTA MEDICA
POLICIAL-
HUANCAVELICA";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;HUANUCO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";HUANUCO;HUANUCO;HUANUCO;GD-3;00011421;"POLICLINICO
POLICIAL
HUÀNUCO";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;ICA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ICA;CHINCHA;PUEBLO NUEVO;GD-1;00011398;"POLICLINICO
POLICIAL CHINCHA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;ICA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ICA;ICA;ICA;GD-1;00010900;"POLICLINICO
POLICIAL ICA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;ICA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ICA;NAZCA;NAZCA;GD-1;00011399;"UNIDAD
EJECUTORA
020:SANIDAD DE
LA PNP";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;ICA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ICA;PISCO;PISCO;GD-1;00011400;"POSTA MEDICA
POLICIAL PISCO";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;JUNIN;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";JUNIN;HUANCAYO;HUANCAYO;GD-2;00010710;"POLICLINICO
POLICIAL
HUANCAYO";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";1;JUNIN;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";JUNIN;HUANCAYO;PILCOMAYO;GD-3;00025776;"POSTA MEDICA
POLICIAL EESTP -
HYO";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";1;JUNIN;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";JUNIN;SATIPO;SATIPO;GD-3;00011485;POLICIAL SATIPO;I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LA LIBERTAD;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LA LIBERTAD;TRUJILLO;TRUJILLO;GD-2;00011154;"SANIDAD DE LA
PNP - TRUJILLO";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LAMBAYEQUE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LAMBAYEQUE;CHICLAYO;CHICLAYO;GD-1;00011833;"HOSPITAL
REGIONAL
POLICIAL
CHICLAYO";I-4;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA CENTRO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;LIMA;GD-1;00017391;POLICLINICO COIP;I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA CENTRO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;SAN ISIDRO;GD-1;00012740;"POLICLINICO
POLICIAL
MININTER";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA CENTRO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;"SAN JUAN DE
LURIGANCHO";GD-2;00030839;"POLICLINICO
POLICIAL ZARATE";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";4;LIMA CENTRO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;SAN MIGUEL;GD-1;00014718;"HOSPITAL
POLICIAL
GERIATRICO SAN
JOSE";II-E;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";4;LIMA CENTRO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;SURQUILLO;GD-2;00012822;"CENTRO
ODONTOLOGICO
PNP ANGAMOS";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA CENTRO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;SURQUILLO;GD-1;00012885;"POLICLINICO PNP
WALTER ROSALES
LEON";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA ESTE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;ATE;GD-2;00012275;"POLICLINICO PNP
DINOES";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA ESTE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;CHACLACAYO;GD-1;00011227;"POSTA MEDICA
POLICIAL
CHACLACAYO";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA NORTE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;CARABAYLLO;GD-2;00012664;"POLICLÌNICO DE
LA POLICÍA
NACIONAL DEL
PERÙ
CARABAYLLO -
DEFENSORES DE
LA DEMOCRACIA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA NORTE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;INDEPENDENCIA;GD-2;00012741;"POSTA MEDICA
POLICIAL
INDEPENDENCIA";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA NORTE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;PUENTE PIEDRA;GD-3;00012923;"POSTA MEDICA
POLICIAL ETS
ESCUELA PUENTE
PIEDRA";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA NORTE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;RIMAC;GD-2;00016094;"HOSPITAL PNP
""AUGUSTO B.
LEGUIA""";II-1;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";1;LIMA NORTE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;"SAN MARTIN DE
PORRES";GD-2;00011876;"POLICLINICO PNP
SAN MARTIN DE
PORRES";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA NORTE;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;"SAN MARTIN DE
PORRES";GD-1;00012739;"POLICLINICO
POLICIAL SAN
DIEGO";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA REGION;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;CAÑETE;"NUEVO
IMPERIAL";GD-2;00017849;"POLICLINICO
POLICIAL CAÑETE";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LIMA SUR;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LIMA;LIMA;CHORRILLOS;GD-1;00020382;"POLICLINICO
POLICIAL
CHORRILLOS";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;LORETO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";LORETO;MAYNAS;"SAN JUAN
BAUTISTA";GD-2;00011369;"POLICLINICO
POLICIAL IQUITOS";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";1;MOQUEGUA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";MOQUEGUA;ILO;ILO;GD-1;00025870;"POSTA MEDICA
POLICIAL ILO";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;MOQUEGUA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";MOQUEGUA;"MARISCAL
NIETO";SAMEGUA;GD-2;00015236;"POSTA MEDICA
POLICIAL
MOQUEGUA";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;PIURA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PIURA;PIURA;CASTILLA;GD-2;00010679;"POLICLINICO PNP
""ALMIRANTE
MIGUEL GRAU""";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;PIURA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PIURA;SULLANA;SULLANA;GD-2;00010688;"POSTA MEDICA
POLICIAL SULLANA";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;PUNO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PUNO;PUNO;PUNO;GD-4;00010235;"POLICLINICO DE
SALUD PNP-PUNO";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;PUNO;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PUNO;SAN ROMAN;JULIACA;GD-4;00010236;"POLICLINICO DE
SALUD PNP -
JULIACA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;SAN MARTIN;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";SAN MARTIN;MOYOBAMBA;MOYOBAMBA;GD-2;00018077;"POLICLINICO
POLICIAL
MOYOBAMBA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;SAN MARTIN;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";SAN MARTIN;SAN MARTIN;TARAPOTO;GD-3;00020827;"POLICLINICO PNP
TARAPOTO";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;TACNA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";TACNA;TACNA;TACNA;GD-2;00011528;"POLICLINICO
POLICIAL TACNA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ODONTOLOGIA;"SEDE
CENTRAL";2;UCAYALI;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";UCAYALI;"CORONEL
PORTILLO";CALLERIA;GD-2;00010148;"POLICLINICO
POLICIAL
PUCALLPA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";2;AMAZONAS;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";AMAZONAS;BAGUA;BAGUA;GD-3;00035199;"SANIDAD PNP
BAGUA";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";2;AMAZONAS;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;GD-2;00035992;"POLICLINICO
POLICIAL
CHACHAPOYAS";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";2;AMAZONAS;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";AMAZONAS;UTCUBAMBA;BAGUA GRANDE;GD-3;00018106;"POLICLINICO
POLICIAL BAGUA
GRANDE";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";2;ANCASH;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ANCASH;HUARAZ;HUARAZ;GD-3;00010205;"POLICLINICO PNP
HUARAZ";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";2;ANCASH;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";ANCASH;SANTA;CHIMBOTE;GD-3;00017690;"POLICLINICO PNP
CHIMBOTE";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";2;APURIMAC;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";APURIMAC;ABANCAY;ABANCAY;GD-4;00008036;"POLICLINICO
POLICIAL
ABANCAY";I-3;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";2;APURIMAC;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;GD-4;00035044;"POSTA MEDICA
POLICIAL
ANDAHUAYLAS";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";2;APURIMAC;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";APURIMAC;CHINCHEROS;CHINCHEROS;GD-5;00011894;"POSTA MÉDICA
SANIDAD
CHINCHEROS";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";4;AREQUIPA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";AREQUIPA;AREQUIPA;CAYMA;GD-2;00011794;"HOSPITAL
REGIONAL PNP
AREQUIPA";II-1;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";2;AREQUIPA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";AREQUIPA;AREQUIPA;PAUCARPATA;GD-2;00011664;"POSTA MEDICA
POLICIAL ""SAN
MARTIN DE
PORRES""
AREQUIPA";I-2;"SIN
PRESUPUESTO";NO;NO
"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";PSICOLOGIA;"SEDE
CENTRAL";2;AREQUIPA;"SANIDAD DE
LA POLICIA
NACIONAL
DEL PERU";AREQUIPA;ISLAY;MOLLENDO;GD-1;00017336;"POSTA MEDICA
POLICIAL ISLAY";I-2;"SIN
PRESUPUESTO";NO;NO
